"categoria","centroide_lat","centroide_lon","fuente","id","nombre","nombre_completo","provincia_id","provincia_interseccion","provincia_nombre"
"Delegación Municipal",-27.3100638470581,-58.8542427774583,"Direc. Pcial. de Catastro y Cartografía","220364","Colonia Benitez","Delegación Municipal Colonia Benitez","22",0.00469295369296885,"Chaco"
"Delegación Municipal",-26.9254012720409,-59.4073885705906,"Direc. Pcial. de Catastro y Cartografía","220441","Colonias Elisa","Delegación Municipal Colonias Elisa","22",0.0068187432107656,"Chaco"
"Municipio",-30.3777496827949,-57.8889139828733,"Dirección de Estadística y Censos","180259","Juan Pujol","Municipio Juan Pujol","18",0.0051273486703864,"Corrientes"
"Municipio",-30.2566420474997,-59.3188988449952,"Dirección de Estadística y Censos","180091","Pueblo Libertador","Municipio Pueblo Libertador","18",0.00713991993160051,"Corrientes"
"Municipio",-30.1816229638282,-57.8245096673467,"Dirección de Estadística y Censos","180273","Monte Caseros","Municipio Monte Caseros","18",0.0148572813635879,"Corrientes"
"Municipio",-29.8319290490767,-57.5860857472355,"Dirección de Estadística y Censos","180287","Parada Pucheta","Municipio Parada Pucheta","18",0.00601447150759664,"Corrientes"
"Municipio",-29.9995445616683,-58.7950373826115,"Dirección de Estadística y Censos","180455","Sauce","Municipio Sauce","18",0.0283044719295598,"Corrientes"
"Municipio",-29.510389362518,-57.3046162179262,"Dirección de Estadística y Censos","180294","Paso de los Libres","Municipio Paso de los Libres","18",0.0288086388432059,"Corrientes"
"Municipio",-29.3387451805435,-59.1814817449753,"Dirección de Estadística y Censos","180140","Goya","Municipio Goya","18",0.0358379811957079,"Corrientes"
"Municipio",-28.826457496527,-58.8280908377803,"Dirección de Estadística y Censos","180399","9 de Julio","Municipio 9 de Julio","18",0.0028249803192506,"Corrientes"
"Comisión Municipal",-22.414030404424,-65.3795310298623,"Direc. Grl. de Inmuebles","386259","El Cóndor","Comisión Municipal El Cóndor","38",0.00796981338079211,"Jujuy"
"Municipio",-29.0615191828754,-58.40424074046,"Dirección de Estadística y Censos","180231","Felipe Yofré","Municipio Felipe Yofré","18",0.00768162757336191,"Corrientes"
"Municipio",-28.3785989810718,-58.3050947683705,"Dirección de Estadística y Censos","180056","Tatacuá","Municipio Tatacuá","18",0.00108206591473004,"Corrientes"
"Municipio",-28.9102471314715,-56.921169074054,"Dirección de Estadística y Censos","180371","La Cruz","Municipio La Cruz","18",0.0531443251204332,"Corrientes"
"Municipio",-28.2854948392921,-58.287362735518,"Dirección de Estadística y Censos","180049","Tabay","Municipio Tabay","18",0.00346662533856655,"Corrientes"
"Municipio",-38.1477437843902,-61.2646589620305,"ARBA - Gerencia de Servicios Catastrales","060196","Coronel Pringles","Municipio Coronel Pringles","06",0.0175219905245948,"Buenos Aires"
"Municipio",-28.4973936042377,-58.9304362711764,"Dirección de Estadística y Censos","180007","Bella Vista","Municipio Bella Vista","18",0.0198932759528005,"Corrientes"
"Comuna",-26.9510760628619,-65.7637492860761,"Dirección de Estadística de la Prov. Tucumán","908581","El Mollar","Comuna El Mollar","90",0.0144854366764051,"Tucumán"
"Municipio",-26.8032952032499,-65.7691213941268,"Dirección de Estadística de la Prov. Tucumán","900105","Municipalidad de Tafi del Valle","Municipio Municipalidad de Tafi del Valle","90",0.0174923390053129,"Tucumán"
"Municipio",-27.9237583937917,-57.9146651736822,"Dirección de Estadística y Censos","180133","Palmar Grande","Municipio Palmar Grande","18",0.00263742199265066,"Corrientes"
"Municipio",-28.0253723148576,-56.146356903602,"Dirección de Estadística y Censos","180434","Gobernador Ing. Valentín Virasoro","Municipio Gobernador Ing. Valentín Virasoro","18",0.0218594117157208,"Corrientes"
"Municipio",-27.8961218833919,-58.6658439667826,"Dirección de Estadística y Censos","180077","Empedrado","Municipio Empedrado","18",0.0218409122810331,"Corrientes"
"Municipio",-27.5138604971911,-56.8539502572227,"IGN","180175","San Antonio","Municipio San Antonio","18",0.00363142846975672,"Corrientes"
"Municipio",-27.7796475708551,-56.0569867005655,"Dirección de Estadística y Censos","180161","Colonia Liebig'S","Municipio Colonia Liebig'S","18",0.00768473580814195,"Corrientes"
"Comisión de Fomento",-26.0259038272531,-58.6471275416652,"Direc. Grl. Catastro (WMS)","345028","San Hilario","Comisión de Fomento San Hilario","34",7.98268321098235e-05,"Formosa"
"Municipio",-27.5323131432038,-57.3645741822866,"Dirección de Estadística y Censos","180119","Itá Ibaté","Municipio Itá Ibaté","18",0.00392762729330051,"Corrientes"
"Municipio",-27.4779720010051,-57.6113792118727,"Dirección de Estadística y Censos","180014","Berón de Astrada","Municipio Berón de Astrada","18",0.00944392990823475,"Corrientes"
"Municipio",-27.4449964561918,-58.6118731255789,"Dirección de Estadística y Censos","180336","Santa Ana","Municipio Santa Ana","18",0.00154156910767931,"Corrientes"
"Municipio",-27.6003413411476,-58.2610507449513,"Dirección de Estadística y Censos","180350","San Luis del Palmar","Municipio San Luis del Palmar","18",0.0257207887221875,"Corrientes"
"Municipio",-27.3449909014868,-58.5797655579126,"Dirección de Estadística y Censos","180322","Paso de la Patria","Municipio Paso de la Patria","18",0.00155834301721207,"Corrientes"
"Municipio",-30.5488011628987,-57.9576529352177,"Dirección de Estadística y Censos","180266","Mocoretá","Municipio Mocoretá","18",0.00482888038429473,"Corrientes"
"Municipio",-29.7043266159448,-59.4177431634827,"Dirección de Estadística y Censos","180143","San Isidro","Municipio San Isidro","18",0.0172253001703073,"Corrientes"
"Municipio",-35.6765966680226,-59.7037033020054,"ARBA - Gerencia de Servicios Catastrales","060707","Saladillo","Municipio Saladillo","06",0.00874459635950249,"Buenos Aires"
"Municipio",-36.0157017377305,-59.1769657671576,"ARBA - Gerencia de Servicios Catastrales","060455","Las Flores","Municipio Las Flores","06",0.0108268174478274,"Buenos Aires"
"Municipio",-34.1926035952586,-60.7879706568364,"ARBA - Gerencia de Servicios Catastrales","060686","Rojas","Municipio Rojas","06",0.00653582722801871,"Buenos Aires"
"Municipio",-34.328718150088,-58.7711281467366,"ARBA - Gerencia de Servicios Catastrales","060252","Escobar","Municipio Escobar","06",0.000957795592917025,"Buenos Aires"
"Municipio",-36.2982217499893,-61.1496836148108,"ARBA - Gerencia de Servicios Catastrales","060105","Bolívar","Municipio Bolívar","06",0.0160307950194283,"Buenos Aires"
"Municipio",-36.8865728370606,-57.5861731541635,"ARBA - Gerencia de Servicios Catastrales","060511","Maipú","Municipio Maipú","06",0.00853022528826313,"Buenos Aires"
"Municipio",-34.7701647288425,-58.625448693896,"ARBA - Gerencia de Servicios Catastrales","060427","La Matanza","Municipio La Matanza","06",0.00104371026686803,"Buenos Aires"
"Municipio",-34.2206591685119,-59.5193792218302,"ARBA - Gerencia de Servicios Catastrales","060735","San Antonio de Areco","Municipio San Antonio de Areco","06",0.00274311551860388,"Buenos Aires"
"Municipio",-34.610617117824,-58.8109232680035,"ARBA - Gerencia de Servicios Catastrales","060560","Moreno","Municipio Moreno","06",0.000592772199710743,"Buenos Aires"
"Municipio",-36.6659831489807,-57.995784111694,"ARBA - Gerencia de Servicios Catastrales","060308","General Guido","Municipio General Guido","06",0.00760031469511018,"Buenos Aires"
"Municipio",-37.153213652497,-57.2307866338235,"ARBA - Gerencia de Servicios Catastrales","060315","General Juan Madariaga","Municipio General Juan Madariaga","06",0.00981205777279269,"Buenos Aires"
"Municipio",-37.3356554181577,-59.181805577778,"ARBA - Gerencia de Servicios Catastrales","060791","Tandil","Municipio Tandil","06",0.0159719409591909,"Buenos Aires"
"Municipio",-37.5325532169014,-61.8893137767698,"ARBA - Gerencia de Servicios Catastrales","060203","Coronel Suárez","Municipio Coronel Suárez","06",0.0197309926967139,"Buenos Aires"
"Municipio",-37.3705193836346,-57.0658445952167,"ARBA - Gerencia de Servicios Catastrales","060868","Villa Gesell","Municipio Villa Gesell","06",0.00054251969930011,"Buenos Aires"
"Municipio",-36.6518890133331,-56.9422695810825,"ARBA - Gerencia de Servicios Catastrales","060336","General Lavalle","Municipio General Lavalle","06",0.00879432910720873,"Buenos Aires"
"Municipio",-36.6782018340746,-56.7189105106819,"ARBA - Gerencia de Servicios Catastrales","060420","La Costa","Municipio La Costa","06",0.00081360389032007,"Buenos Aires"
"Municipio",-34.8179736855799,-58.1552626919147,"ARBA - Gerencia de Servicios Catastrales","060091","Berazategui","Municipio Berazategui","06",0.000703029474416425,"Buenos Aires"
"Municipio",-38.255785801668,-62.2904249803924,"ARBA - Gerencia de Servicios Catastrales","060819","Tornquist","Municipio Tornquist","06",0.0139376732756443,"Buenos Aires"
"Municipio",-34.3815893993371,-58.599453988125,"ARBA - Gerencia de Servicios Catastrales","060805","Tigre","Municipio Tigre","06",0.00125438077333213,"Buenos Aires"
"Municipio",-39.1296648457138,-62.7268024308416,"ARBA - Gerencia de Servicios Catastrales","060875","Villarino","Municipio Villarino","06",0.0351320691679943,"Buenos Aires"
"Municipio",-27.7920684691818,-65.5855256050922,"Dirección de Estadística de la Prov. Tucumán","900063","Municipalidad de la Cocha","Municipio Municipalidad de la Cocha","90",0.00146318351977878,"Tucumán"
"Comuna Rural",-27.6933818569057,-65.6382073641255,"Dirección de Estadística de la Prov. Tucumán","908231","El Sacrificio","Comuna Rural El Sacrificio","90",0.0126484082357407,"Tucumán"
"Municipio",-36.0416694003038,-57.6570625693146,"ARBA - Gerencia de Servicios Catastrales","060168","Castelli","Municipio Castelli","06",0.00686174760686982,"Buenos Aires"
"Municipio",-35.2221104711751,-58.1760719473086,"ARBA - Gerencia de Servicios Catastrales","060119","Brandsen","Municipio Brandsen","06",0.00358662931280689,"Buenos Aires"
"Municipio",-35.7496551260772,-61.3737522686863,"ARBA - Gerencia de Servicios Catastrales","060147","Carlos Casares","Municipio Carlos Casares","06",0.00814632674988018,"Buenos Aires"
"Municipio",-36.0564352739976,-62.6346332497416,"ARBA - Gerencia de Servicios Catastrales","060826","Trenque Lauquen","Municipio Trenque Lauquen","06",0.0178396515491316,"Buenos Aires"
"Municipio",-35.4811110714388,-59.3595940527063,"ARBA - Gerencia de Servicios Catastrales","060693","Roque Pérez","Municipio Roque Pérez","06",0.0049847009922423,"Buenos Aires"
"Municipio",-36.8567012129546,-60.6707349373354,"ARBA - Gerencia de Servicios Catastrales","060595","Olavarría","Municipio Olavarría","06",0.025084268069142,"Buenos Aires"
"Comuna",-33.2423832201545,-60.4124784992033,"Servicio de Catastro e Información Territorial","822490","Pavón","Comuna Pavón","82",0.000326302801950907,"Santa Fe"
"Comisión Municipal",-33.8049276377293,-66.4148690167955,"Dirección de Geodesia y Catastro","746280","Zanjitas","Comisión Municipal Zanjitas","74",0.00234599196227998,"San Luis"
"Comisión Municipal",-33.7572721991329,-66.6446207562444,"Dirección de Geodesia y Catastro","746252","Beazley","Comisión Municipal Beazley","74",0.00234459018917172,"San Luis"
"Comuna Rural",-27.3642260986441,-65.373326692578,"Dirección de Estadística de la Prov. Tucumán","908539","San Pedro y San Antonio","Comuna Rural San Pedro y San Antonio","90",0.00406156493835662,"Tucumán"
"Comuna Rural",-27.3349592982746,-65.4926684584773,"Dirección de Estadística de la Prov. Tucumán","908182","Gastona y Belicha","Comuna Rural Gastona y Belicha","90",0.00192439805730181,"Tucumán"
"Municipio",-27.3447468902027,-65.6126988414032,"Dirección de Estadística de la Prov. Tucumán","900035","Municipalidad de Concepcion","Municipio Municipalidad de Concepcion","90",0.00160831975608601,"Tucumán"
"Comuna Rural",-27.3165516168518,-65.2910821235805,"Dirección de Estadística de la Prov. Tucumán","908525","Pampa Mayo","Comuna Rural Pampa Mayo","90",0.00386650232702151,"Tucumán"
"Comuna",-27.2635460272599,-65.9100831838862,"Dirección de Estadística de la Prov. Tucumán","908161","Alpachiri y el Molino","Comuna Alpachiri y el Molino","90",0.0332237788500904,"Tucumán"
"Comuna",-27.2268966234544,-65.7395231227396,"Dirección de Estadística de la Prov. Tucumán","908175","Arcadia","Comuna Arcadia","90",0.0155657569355478,"Tucumán"
"Comuna",-27.1087607368787,-65.795415563243,"Dirección de Estadística de la Prov. Tucumán","908455","Villa Quinteros","Comuna Villa Quinteros","90",0.0109571938023947,"Tucumán"
"Comuna",-27.1346089954425,-65.6997955571369,"Dirección de Estadística de la Prov. Tucumán","908392","Capitan Caceres","Comuna Capitan Caceres","90",0.00527945955600031,"Tucumán"
"Comuna",-27.0713461902157,-65.6660164509312,"Dirección de Estadística de la Prov. Tucumán","908441","Soldado Maldonado","Comuna Soldado Maldonado","90",0.00771854659806901,"Tucumán"
"Comuna Rural",-27.051330314524,-65.6041994521831,"Dirección de Estadística de la Prov. Tucumán","908413","Los Sosa","Comuna Rural Los Sosa","90",0.00798921070498383,"Tucumán"
"Municipio",-34.0113151746224,-60.0627625274553,"ARBA - Gerencia de Servicios Catastrales","060077","Arrecifes","Municipio Arrecifes","06",0.00392478785130677,"Buenos Aires"
"Municipio",-34.1497065018665,-59.8548037960898,"ARBA - Gerencia de Servicios Catastrales","060140","Capitán Sarmiento","Municipio Capitán Sarmiento","06",0.00173911361479129,"Buenos Aires"
"Municipio",-34.4067983092213,-59.8842434040917,"ARBA - Gerencia de Servicios Catastrales","060161","Carmen de Areco","Municipio Carmen de Areco","06",0.00337092985162865,"Buenos Aires"
"Municipio",-34.2708350525697,-60.305182566345,"ARBA - Gerencia de Servicios Catastrales","060714","Salto","Municipio Salto","06",0.00511980862982856,"Buenos Aires"
"Municipio",-27.2583551857273,-65.3619549438073,"Dirección de Estadística de la Prov. Tucumán","900098","Municipalidad de Simoca","Municipio Municipalidad de Simoca","90",0.000574914042937032,"Tucumán"
"Municipio",-24.7572918582755,-59.4860182346937,"Direc. Grl. Catastro (WMS)","340119","General Güemes","Municipio General Güemes","34",0.000438075802079989,"Formosa"
"Comuna",-29.8578882238486,-61.1090715369418,"Servicio de Catastro e Información Territorial","823554","Huanqueros","Comuna Huanqueros","82",0.00856192904851093,"Santa Fe"
"Municipio",-34.8312099703342,-58.476969025414,"ARBA - Gerencia de Servicios Catastrales","060260","Esteban Echeverría","Municipio Esteban Echeverría","06",0.00038752026449711,"Buenos Aires"
"Municipio",-34.4481990221196,-58.9034413925773,"ARBA - Gerencia de Servicios Catastrales","060638","Pilar","Municipio Pilar","06",0.00122258442314009,"Buenos Aires"
"Municipio",-34.5676194636906,-59.1585123543241,"ARBA - Gerencia de Servicios Catastrales","060497","Luján","Municipio Luján","06",0.00246052711419248,"Buenos Aires"
"Comuna",-28.7149881684665,-59.3815838624303,"Servicio de Catastro e Información Territorial","822763","Arroyo Ceibal","Comuna Arroyo Ceibal","82",0.00308948777824765,"Santa Fe"
"Comuna Rural",-26.6571108877885,-65.1240894061431,"Dirección de Estadística de la Prov. Tucumán","908035","El Timbo","Comuna Rural El Timbo","90",0.00720492055039205,"Tucumán"
"Comuna Rural",-26.6237677972485,-65.6319729934296,"Dirección de Estadística de la Prov. Tucumán","908595","Ancajuli","Comuna Rural Ancajuli","90",0.0206865985453491,"Tucumán"
"Comuna",-26.6961551758077,-65.2072319242308,"Dirección de Estadística de la Prov. Tucumán","908616","Los Nogales","Comuna Los Nogales","90",0.00340572668605761,"Tucumán"
"Comuna",-26.5960888406862,-65.0681956893794,"Dirección de Estadística de la Prov. Tucumán","908021","El Naranjo y el Sunchal","Comuna El Naranjo y el Sunchal","90",0.0106076878085825,"Tucumán"
"Comuna Rural",-26.6643429705533,-65.2961130854135,"Dirección de Estadística de la Prov. Tucumán","908609","La Esperanza","Comuna Rural La Esperanza","90",0.00405279928085908,"Tucumán"
"Comuna",-26.6034229704115,-65.2176179099237,"Dirección de Estadística de la Prov. Tucumán","908602","El Cadillal","Comuna El Cadillal","90",0.00351478878233956,"Tucumán"
"Comuna Rural",-26.5511006817704,-65.3481681969426,"Dirección de Estadística de la Prov. Tucumán","908637","Tapia","Comuna Rural Tapia","90",0.0137682351895764,"Tucumán"
"Municipio",-34.6184039263126,-60.3539279007252,"ARBA - Gerencia de Servicios Catastrales","060210","Chacabuco","Municipio Chacabuco","06",0.00731481585143269,"Buenos Aires"
"Municipio",-25.362490161423,-58.2718820640382,"Direc. Grl. Catastro (WMS)","340210","Riacho He-He","Municipio Riacho He-He","34",0.000115951468487157,"Formosa"
"Municipio",-34.6503494927057,-58.9879503249052,"ARBA - Gerencia de Servicios Catastrales","060364","General Rodríguez","Municipio General Rodríguez","06",0.00116279938210666,"Buenos Aires"
"Municipio",-35.070384883326,-61.6827618200122,"ARBA - Gerencia de Servicios Catastrales","060469","Lincoln","Municipio Lincoln","06",0.0185288348931592,"Buenos Aires"
"Municipio",-24.8852024120823,-60.3165832566376,"Direc. Grl. Catastro (WMS)","340140","Pozo del Tigre","Municipio Pozo del Tigre","34",0.000379512816787565,"Formosa"
